ticker,end_date,metric,tag_a,val_a,tag_b,val_b,diff,pct_diff,filed_a,filed_b
HOLX,2023-09-30,net_income,NetIncomeLoss,456000000,ProfitLoss,456000000,0,0.0,2025-11-18,2025-11-18
HOLX,2024-09-28,net_income,NetIncomeLoss,789500000,ProfitLoss,789500000,0,0.0,2025-11-18,2025-11-18
HOLX,2025-09-27,net_income,NetIncomeLoss,565700000,ProfitLoss,565700000,0,0.0,2025-11-18,2025-11-18
HON,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,3517000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,3517000000,0,0.0,2013-02-15,2015-02-13
HON,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,5519000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,5519000000,0,0.0,2018-02-09,2017-02-10
HON,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,5498000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,5498000000,0,0.0,2019-02-08,2017-02-10
HON,2023-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,5340000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,4459000000,881000000,16.49812734082397,2026-02-17,2026-02-17
HON,2024-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,6097000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,5112000000,985000000,16.155486304740034,2026-02-17,2026-02-17
HON,2025-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,6408000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,6075000000,333000000,5.196629213483146,2026-02-17,2026-02-17
HON,2008-12-31,net_income,NetIncomeLoss,806000000,ProfitLoss,826000000,-20000000,2.4213075060532687,2011-02-11,2011-02-11
HON,2009-12-31,net_income,NetIncomeLoss,1548000000,ProfitLoss,1584000000,-36000000,2.272727272727273,2012-02-17,2012-02-17
HON,2010-12-31,net_income,NetIncomeLoss,2022000000,ProfitLoss,2035000000,-13000000,0.6388206388206389,2013-02-15,2013-02-15
HON,2011-12-31,net_income,NetIncomeLoss,2067000000,ProfitLoss,2074000000,-7000000,0.33751205400192863,2014-02-14,2014-02-14
HON,2012-12-31,net_income,NetIncomeLoss,2926000000,ProfitLoss,2931000000,-5000000,0.17059024223814398,2015-02-13,2015-02-13
HON,2013-12-31,net_income,NetIncomeLoss,3924000000,ProfitLoss,3962000000,-38000000,0.9591115598182737,2016-02-12,2016-02-12
HON,2014-12-31,net_income,NetIncomeLoss,4239000000,ProfitLoss,4329000000,-90000000,2.079002079002079,2017-02-10,2017-02-10
HON,2015-12-31,net_income,NetIncomeLoss,4768000000,ProfitLoss,4847000000,-79000000,1.6298741489581183,2018-02-09,2018-02-09
HON,2016-12-31,net_income,NetIncomeLoss,4812000000,ProfitLoss,4849000000,-37000000,0.7630439265828005,2019-02-08,2019-02-08
HON,2017-12-31,net_income,NetIncomeLoss,1545000000,ProfitLoss,1588000000,-43000000,2.707808564231738,2020-02-14,2020-02-14
HON,2018-12-31,net_income,NetIncomeLoss,6765000000,ProfitLoss,6828000000,-63000000,0.922671353251318,2021-02-12,2021-02-12
HON,2019-12-31,net_income,NetIncomeLoss,6143000000,ProfitLoss,6230000000,-87000000,1.3964686998394864,2022-02-11,2022-02-11
HON,2020-12-31,net_income,NetIncomeLoss,4779000000,ProfitLoss,4865000000,-86000000,1.7677286742034943,2023-02-10,2023-02-10
HON,2021-12-31,net_income,NetIncomeLoss,5542000000,ProfitLoss,5610000000,-68000000,1.2121212121212122,2024-02-16,2024-02-16
HON,2022-12-31,net_income,NetIncomeLoss,4966000000,ProfitLoss,4967000000,-1000000,0.020132876988121603,2025-02-14,2025-02-14
HON,2023-12-31,net_income,NetIncomeLoss,5658000000,ProfitLoss,5672000000,-14000000,0.2468265162200282,2026-02-17,2026-02-17
HON,2024-12-31,net_income,NetIncomeLoss,5705000000,ProfitLoss,5740000000,-35000000,0.6097560975609756,2026-02-17,2026-02-17
HON,2025-12-31,net_income,NetIncomeLoss,4729000000,ProfitLoss,4772000000,-43000000,0.901089689857502,2026-02-17,2026-02-17
HPE,2014-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,6911000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,6911000000,0,0.0,2016-12-15,2015-12-17
HPE,2015-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,3661000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,3661000000,0,0.0,2017-12-15,2015-12-17
HPE,2013-10-31,net_income,NetIncomeLoss,2051000000,ProfitLoss,2051000000,0,0.0,2015-12-17,2015-12-17
HPE,2014-10-31,net_income,NetIncomeLoss,1648000000,ProfitLoss,1648000000,0,0.0,2016-12-15,2016-12-15
HPE,2015-10-31,net_income,NetIncomeLoss,2461000000,ProfitLoss,2461000000,0,0.0,2017-12-15,2017-12-15
HPE,2016-10-31,net_income,NetIncomeLoss,3161000000,ProfitLoss,3161000000,0,0.0,2018-12-12,2018-12-12
HPE,2017-10-31,net_income,NetIncomeLoss,344000000,ProfitLoss,343000000,1000000,0.29069767441860467,2019-12-13,2019-12-13
HPE,2018-10-31,net_income,NetIncomeLoss,1908000000,ProfitLoss,1904000000,4000000,0.20964360587002098,2020-12-10,2020-12-10
HPE,2019-10-31,net_income,NetIncomeLoss,1049000000,ProfitLoss,1065000000,-16000000,1.5023474178403755,2021-12-10,2021-12-10
HPE,2020-10-31,net_income,NetIncomeLoss,-322000000,ProfitLoss,-311000000,-11000000,3.4161490683229814,2022-12-08,2022-12-08
HPE,2021-10-31,net_income,NetIncomeLoss,3427000000,ProfitLoss,3436000000,-9000000,0.2619324796274738,2023-12-22,2023-12-22
HPE,2022-10-31,net_income,NetIncomeLoss,868000000,ProfitLoss,873000000,-5000000,0.572737686139748,2024-12-19,2024-12-19
HPE,2023-10-31,net_income,NetIncomeLoss,2025000000,ProfitLoss,2036000000,-11000000,0.5402750491159135,2025-12-18,2024-12-19
HPE,2024-10-31,net_income,NetIncomeLoss,2579000000,ProfitLoss,2595000000,-16000000,0.6165703275529866,2025-12-18,2024-12-19
HPQ,2010-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,11922000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,11922000000,0,0.0,2011-12-14,2012-12-27
HPQ,2011-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,12639000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,12639000000,0,0.0,2011-12-14,2013-12-30
HPQ,2014-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,12333000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,12333000000,0,0.0,2016-12-15,2015-12-16
HPQ,2015-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,7026000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,6490000000,536000000,7.628807287218901,2017-12-15,2015-12-16
HPQ,2008-10-31,net_income,NetIncomeLoss,8329000000,ProfitLoss,8339000000,-10000000,0.1199184554502938,2010-12-15,2010-12-15
HPQ,2009-10-31,net_income,NetIncomeLoss,7660000000,ProfitLoss,7738000000,-78000000,1.008012406306539,2011-12-14,2011-12-14
HPQ,2010-10-31,net_income,NetIncomeLoss,8761000000,ProfitLoss,8761000000,0,0.0,2011-12-14,2012-12-27
HPQ,2011-10-31,net_income,NetIncomeLoss,7074000000,ProfitLoss,7074000000,0,0.0,2011-12-14,2013-12-30
HPQ,2014-10-31,net_income,NetIncomeLoss,5013000000,ProfitLoss,5013000000,0,0.0,2016-12-15,2015-12-16
HPQ,2015-10-31,net_income,NetIncomeLoss,4554000000,ProfitLoss,4554000000,0,0.0,2017-12-15,2015-12-16
HRL,2009-10-25,operating_cash_flow,ProvidedByUsedInOperatingActivities,558768000,ProvidedByUsedInOperatingActivitiesContinuingOperations,558768000,0,0.0,2010-12-21,2011-12-21
HRL,2010-10-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,485532000,ProvidedByUsedInOperatingActivitiesContinuingOperations,485532000,0,0.0,2010-12-21,2012-12-19
HRL,2015-10-25,operating_cash_flow,ProvidedByUsedInOperatingActivities,991992000,ProvidedByUsedInOperatingActivitiesContinuingOperations,991992000,0,0.0,2017-12-20,2016-12-21
HRL,2016-10-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,1040020000,ProvidedByUsedInOperatingActivitiesContinuingOperations,992848000,47172000,4.535682006115267,2018-12-07,2016-12-21
HRL,2008-10-26,net_income,NetIncomeLoss,285500000,ProfitLoss,288635000,-3135000,1.0861468636859701,2010-12-21,2010-12-21
HRL,2009-10-25,net_income,NetIncomeLoss,342813000,ProfitLoss,345978000,-3165000,0.9147980507431107,2010-12-21,2011-12-21
HRL,2010-10-31,net_income,NetIncomeLoss,395587000,ProfitLoss,399776000,-4189000,1.0478367886016169,2012-12-19,2012-12-19
HRL,2011-10-30,net_income,NetIncomeLoss,474195000,ProfitLoss,479196000,-5001000,1.043623068639972,2013-12-18,2013-12-18
HRL,2012-10-28,net_income,NetIncomeLoss,500050000,ProfitLoss,504961000,-4911000,0.9725503553739794,2014-12-17,2014-12-17
HRL,2013-10-27,net_income,NetIncomeLoss,526211000,ProfitLoss,530076000,-3865000,0.729140726990092,2015-12-16,2015-12-16
HRL,2014-10-26,net_income,NetIncomeLoss,602677000,ProfitLoss,606026000,-3349000,0.5526165544052566,2016-12-21,2016-12-21
HRL,2015-10-25,net_income,NetIncomeLoss,686088000,ProfitLoss,687264000,-1176000,0.17111328397820924,2017-12-20,2017-12-20
HRL,2016-10-30,net_income,NetIncomeLoss,890052000,ProfitLoss,890517000,-465000,0.052216858296921895,2018-12-07,2018-12-07
HRL,2017-10-29,net_income,NetIncomeLoss,846735000,ProfitLoss,847103000,-368000,0.04344217881414657,2019-12-06,2019-12-06
HRL,2018-10-28,net_income,NetIncomeLoss,1012140000,ProfitLoss,1012582000,-442000,0.04365078581290207,2020-12-04,2020-12-04
HRL,2019-10-27,net_income,NetIncomeLoss,978806000,ProfitLoss,979148000,-342000,0.03492832544211907,2021-12-10,2021-12-10
HRL,2020-10-25,net_income,NetIncomeLoss,908082000,ProfitLoss,908354000,-272000,0.029944272827554016,2022-12-06,2022-12-06
HRL,2021-10-31,net_income,NetIncomeLoss,908839000,ProfitLoss,909140000,-301000,0.03310821215654355,2023-12-06,2023-12-06
HRL,2022-10-30,net_income,NetIncomeLoss,999987000,ProfitLoss,1000226000,-239000,0.02389459982044058,2024-12-05,2024-12-05
HRL,2023-10-29,net_income,NetIncomeLoss,793572000,ProfitLoss,792920000,652000,0.0821601568603731,2025-12-05,2025-12-05
HRL,2024-10-27,net_income,NetIncomeLoss,805038000,ProfitLoss,804631000,407000,0.05055661968751785,2025-12-05,2025-12-05
HRL,2025-10-26,net_income,NetIncomeLoss,478197000,ProfitLoss,477764000,433000,0.09054845597107468,2025-12-05,2025-12-05
HSY,2009-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1065749000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1065749000,0,0.0,2011-02-18,2012-02-17
HSY,2010-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,901423000,ProvidedByUsedInOperatingActivitiesContinuingOperations,901423000,0,0.0,2013-02-22,2012-02-17
HSY,2011-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,587867000,ProvidedByUsedInOperatingActivitiesContinuingOperations,580867000,7000000,1.190745525773687,2014-02-21,2012-02-17
HSY,2007-12-31,net_income,NetIncomeLoss,214154000,ProfitLoss,214154000,0,0.0,2010-02-19,2010-02-19
HSY,2008-12-31,net_income,NetIncomeLoss,311405000,ProfitLoss,311405000,0,0.0,2011-02-18,2011-02-18
HSY,2009-12-31,net_income,NetIncomeLoss,435994000,ProfitLoss,435994000,0,0.0,2011-02-18,2012-02-17
HSY,2010-12-31,net_income,NetIncomeLoss,509799000,ProfitLoss,509799000,0,0.0,2011-02-18,2013-02-22
HSY,2011-12-31,net_income,NetIncomeLoss,628962000,ProfitLoss,628962000,0,0.0,2014-02-21,2014-02-21
HSY,2012-12-31,net_income,NetIncomeLoss,660931000,ProfitLoss,660931000,0,0.0,2015-02-20,2014-02-21
HSY,2013-12-31,net_income,NetIncomeLoss,820470000,ProfitLoss,820470000,0,0.0,2016-02-26,2014-02-21
HSY,2015-12-31,net_income,NetIncomeLoss,512951000,ProfitLoss,512951000,0,0.0,2018-02-27,2018-02-27
HSY,2016-12-31,net_income,NetIncomeLoss,720044000,ProfitLoss,720044000,0,0.0,2019-02-22,2019-02-22
HSY,2017-12-31,net_income,NetIncomeLoss,782981000,ProfitLoss,756537000,26444000,3.377348875643215,2020-02-20,2020-02-20
HSY,2018-12-31,net_income,NetIncomeLoss,1177562000,ProfitLoss,1171051000,6511000,0.5529220542103092,2021-02-17,2021-02-17
HSY,2019-12-31,net_income,NetIncomeLoss,1149692000,ProfitLoss,1146752000,2940000,0.2557206625774555,2022-02-18,2022-02-18
HSY,2020-12-31,net_income,NetIncomeLoss,1278708000,ProfitLoss,1275413000,3295000,0.25768197274123567,2023-02-17,2023-02-17
HSY,2021-12-31,net_income,NetIncomeLoss,1477512000,ProfitLoss,1482819000,-5307000,0.3578993794927095,2024-02-20,2024-02-20
HSY,2022-12-31,net_income,NetIncomeLoss,1644817000,ProfitLoss,1644817000,0,0.0,2025-02-18,2024-02-20
HSY,2023-12-31,net_income,NetIncomeLoss,1861787000,ProfitLoss,1861787000,0,0.0,2026-02-17,2024-02-20
HUBB,2011-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,335000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,335000000,0,0.0,2013-02-13,2014-02-18
HUBB,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,349100000,ProvidedByUsedInOperatingActivitiesContinuingOperations,349100000,0,0.0,2013-02-13,2015-02-19
HUBB,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,381800000,ProvidedByUsedInOperatingActivitiesContinuingOperations,381800000,0,0.0,2016-02-18,2015-02-19
HUBB,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,391500000,ProvidedByUsedInOperatingActivitiesContinuingOperations,391500000,0,0.0,2017-02-16,2015-02-19
HUBB,2019-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,591600000,ProvidedByUsedInOperatingActivitiesContinuingOperations,516800000,74800000,12.643678160919542,2021-02-11,2022-02-11
HUBB,2020-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,648000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,602900000,45100000,6.959876543209877,2021-02-11,2023-02-09
HUBB,2023-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,880800000,ProvidedByUsedInOperatingActivitiesContinuingOperations,880800000,0,0.0,2026-02-12,2025-02-13
HUBB,2024-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,991200000,ProvidedByUsedInOperatingActivitiesContinuingOperations,991200000,0,0.0,2026-02-12,2025-02-13
HUBB,2008-12-31,net_income,NetIncomeLoss,222700000,ProfitLoss,223200000,-500000,0.2240143369175627,2011-02-16,2011-02-16
HUBB,2009-12-31,net_income,NetIncomeLoss,180100000,ProfitLoss,181300000,-1200000,0.6618863761720905,2012-02-15,2012-02-15
HUBB,2010-12-31,net_income,NetIncomeLoss,217200000,ProfitLoss,218800000,-1600000,0.7312614259597806,2013-02-13,2013-02-13
HUBB,2011-12-31,net_income,NetIncomeLoss,267900000,ProfitLoss,270200000,-2300000,0.8512213175425611,2014-02-18,2014-02-18
HUBB,2012-12-31,net_income,NetIncomeLoss,299700000,ProfitLoss,302100000,-2400000,0.7944389275074478,2015-02-19,2015-02-19
HUBB,2013-12-31,net_income,NetIncomeLoss,326500000,ProfitLoss,329800000,-3300000,1.0006064281382656,2016-02-18,2016-02-18
HUBB,2014-12-31,net_income,NetIncomeLoss,325300000,ProfitLoss,327200000,-1900000,0.5806845965770171,2017-02-16,2017-02-16
HUBB,2015-12-31,net_income,NetIncomeLoss,277300000,ProfitLoss,282100000,-4800000,1.7015242821694434,2018-02-15,2018-02-15
HUBB,2016-12-31,net_income,NetIncomeLoss,293000000,ProfitLoss,297800000,-4800000,1.6118200134318332,2019-02-15,2019-02-15
HUBB,2017-12-31,net_income,NetIncomeLoss,243100000,ProfitLoss,249900000,-6800000,2.7210884353741496,2020-02-14,2020-02-14
HUBB,2018-12-31,net_income,NetIncomeLoss,360200000,ProfitLoss,366100000,-5900000,1.6115815350996994,2021-02-11,2021-02-11
HUBB,2019-12-31,net_income,NetIncomeLoss,400900000,ProfitLoss,407400000,-6500000,1.5954835542464407,2022-02-11,2022-02-11
HUBB,2020-12-31,net_income,NetIncomeLoss,351200000,ProfitLoss,355900000,-4700000,1.3205956729418376,2023-02-09,2023-02-09
HUBB,2021-12-31,net_income,NetIncomeLoss,399500000,ProfitLoss,405600000,-6100000,1.5039447731755424,2024-02-08,2024-02-08
HUBB,2022-12-31,net_income,NetIncomeLoss,545900000,ProfitLoss,551400000,-5500000,0.997461008342401,2025-02-13,2025-02-13
HUBB,2023-12-31,net_income,NetIncomeLoss,751400000,ProfitLoss,757600000,-6200000,0.8183738120380148,2026-02-12,2026-02-12
HUBB,2024-12-31,net_income,NetIncomeLoss,779000000,ProfitLoss,784700000,-5700000,0.7263922518159807,2026-02-12,2026-02-12
HUBB,2025-12-31,net_income,NetIncomeLoss,887100000,ProfitLoss,891900000,-4800000,0.5381769256643122,2026-02-12,2026-02-12
HUBS,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,19366000,ProvidedByUsedInOperatingActivitiesContinuingOperations,19366000,0,0.0,2019-02-12,2018-02-13
HUBS,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,49614000,ProvidedByUsedInOperatingActivitiesContinuingOperations,49614000,0,0.0,2020-02-12,2018-02-13
HUBS,2016-12-31,net_income,NetIncomeLoss,-45562000,ProfitLoss,-45562000,0,0.0,2019-02-12,2019-02-12
HUBS,2017-12-31,net_income,NetIncomeLoss,-39714000,ProfitLoss,-39714000,0,0.0,2020-02-12,2020-02-12
HUBS,2018-12-31,net_income,NetIncomeLoss,-63828000,ProfitLoss,-63828000,0,0.0,2021-02-16,2021-02-16
HUBS,2019-12-31,net_income,NetIncomeLoss,-53746000,ProfitLoss,-53746000,0,0.0,2022-02-14,2022-02-14
HUBS,2020-12-31,net_income,NetIncomeLoss,-85031000,ProfitLoss,-85031000,0,0.0,2023-02-16,2023-02-16
HUBS,2021-12-31,net_income,NetIncomeLoss,-77837000,ProfitLoss,-77837000,0,0.0,2024-02-14,2024-02-14
HUBS,2022-12-31,net_income,NetIncomeLoss,-107347000,ProfitLoss,-107347000,0,0.0,2025-02-12,2025-02-12
HUBS,2023-12-31,net_income,NetIncomeLoss,-164510000,ProfitLoss,-164510000,0,0.0,2026-02-11,2026-02-11
HUBS,2024-12-31,net_income,NetIncomeLoss,4628000,ProfitLoss,4628000,0,0.0,2026-02-11,2026-02-11
HUBS,2025-12-31,net_income,NetIncomeLoss,45911000,ProfitLoss,45911000,0,0.0,2026-02-11,2026-02-11
HWM,2007-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,3111000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,3075000000,36000000,1.1571841851494697,2010-02-18,2010-02-18
HWM,2008-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1234000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1101000000,133000000,10.777957860615883,2011-02-17,2011-02-17
HWM,2009-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1365000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1379000000,-14000000,1.015228426395939,2012-02-16,2012-02-16
HWM,2010-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,2261000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,2254000000,7000000,0.30959752321981426,2013-02-19,2013-02-19
HWM,2011-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,2193000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,2203000000,-10000000,0.45392646391284613,2014-02-13,2014-02-13
HWM,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1497000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1500000000,-3000000,0.2,2015-02-19,2015-02-19
HWM,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1578000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1578000000,0,0.0,2016-02-19,2015-02-19
HWM,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1674000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1674000000,0,0.0,2017-02-28,2015-02-19
HWM,2007-12-31,net_income,NetIncomeLoss,2564000000,ProfitLoss,2929000000,-365000000,12.461590986684875,2010-02-18,2010-02-18
HWM,2008-12-31,net_income,NetIncomeLoss,-74000000,ProfitLoss,147000000,-221000000,150.34013605442175,2011-02-17,2011-02-17
HWM,2009-12-31,net_income,NetIncomeLoss,-1151000000,ProfitLoss,-1090000000,-61000000,5.299739357080799,2012-02-16,2012-02-16
HWM,2010-12-31,net_income,NetIncomeLoss,254000000,ProfitLoss,392000000,-138000000,35.204081632653065,2013-02-19,2013-02-19
HWM,2011-12-31,net_income,NetIncomeLoss,611000000,ProfitLoss,805000000,-194000000,24.099378881987576,2014-02-13,2014-02-13
HWM,2012-12-31,net_income,NetIncomeLoss,191000000,ProfitLoss,162000000,29000000,15.18324607329843,2015-02-19,2015-02-19
HWM,2013-12-31,net_income,NetIncomeLoss,-2285000000,ProfitLoss,-2244000000,-41000000,1.7943107221006565,2016-02-19,2016-02-19
HWM,2014-12-31,net_income,NetIncomeLoss,268000000,ProfitLoss,177000000,91000000,33.95522388059701,2017-02-28,2017-02-28
HWM,2015-12-31,net_income,NetIncomeLoss,-322000000,ProfitLoss,-197000000,-125000000,38.81987577639752,2018-02-26,2018-02-26
HWM,2016-12-31,net_income,NetIncomeLoss,-941000000,ProfitLoss,-878000000,-63000000,6.69500531349628,2019-02-21,2019-02-21
HWM,2017-12-31,net_income,NetIncomeLoss,-74000000,ProfitLoss,-74000000,0,0.0,2020-02-27,2020-02-27
HWM,2018-12-31,net_income,NetIncomeLoss,642000000,ProfitLoss,642000000,0,0.0,2021-02-16,2021-02-16
HWM,2019-12-31,net_income,NetIncomeLoss,470000000,ProfitLoss,470000000,0,0.0,2022-02-14,2022-02-14
HWM,2020-12-31,net_income,NetIncomeLoss,261000000,ProfitLoss,261000000,0,0.0,2023-02-14,2023-02-14
HWM,2021-12-31,net_income,NetIncomeLoss,258000000,ProfitLoss,258000000,0,0.0,2024-02-13,2023-02-14
HWM,2022-12-31,net_income,NetIncomeLoss,469000000,ProfitLoss,469000000,0,0.0,2025-02-14,2023-02-14
IBM,2008-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,18812000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,18812000000,0,0.0,2011-02-22,2010-02-23
IBM,2009-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,20773000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,20773000000,0,0.0,2011-02-22,2012-02-28
IBM,2010-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,19549000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,19549000000,0,0.0,2011-02-22,2013-02-26
IBM,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,16868000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,16868000000,0,0.0,2017-02-28,2016-02-23
IBM,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,17255000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,17008000000,247000000,1.43146913937989,2018-02-27,2016-02-23
IBM,2015-12-31,net_income,NetIncomeLoss,13190000000,ProfitLoss,13190000000,0,0.0,2018-02-27,2018-02-27
IBM,2016-12-31,net_income,NetIncomeLoss,11872000000,ProfitLoss,11872000000,0,0.0,2019-02-26,2019-02-26
IBM,2017-12-31,net_income,NetIncomeLoss,5753000000,ProfitLoss,5753000000,0,0.0,2020-02-25,2020-02-25
IBM,2018-12-31,net_income,NetIncomeLoss,8728000000,ProfitLoss,8728000000,0,0.0,2021-02-23,2021-02-23
IBM,2019-12-31,net_income,NetIncomeLoss,9431000000,ProfitLoss,9431000000,0,0.0,2022-02-22,2022-02-22
IBM,2020-12-31,net_income,NetIncomeLoss,5590000000,ProfitLoss,5590000000,0,0.0,2023-02-28,2023-02-28
IBM,2021-12-31,net_income,NetIncomeLoss,5743000000,ProfitLoss,5743000000,0,0.0,2024-02-26,2023-02-28
IBM,2022-12-31,net_income,NetIncomeLoss,1639000000,ProfitLoss,1639000000,0,0.0,2025-02-25,2023-02-28
IDXX,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,245996000,ProvidedByUsedInOperatingActivitiesContinuingOperations,245996000,0,0.0,2015-02-17,2016-02-17
IDXX,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,235846000,ProvidedByUsedInOperatingActivitiesContinuingOperations,235846000,0,0.0,2015-02-17,2017-02-17
IDXX,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,373276000,ProvidedByUsedInOperatingActivitiesContinuingOperations,373276000,0,0.0,2020-02-14,2019-02-15
IDXX,2018-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,400084000,ProvidedByUsedInOperatingActivitiesContinuingOperations,400084000,0,0.0,2021-02-12,2019-02-15
IDXX,2008-12-31,net_income,NetIncomeLoss,116169000,ProfitLoss,116169000,0,0.0,2011-02-22,2011-02-22
IDXX,2009-12-31,net_income,NetIncomeLoss,122225000,ProfitLoss,122235000,-10000,0.008180962899333252,2012-02-17,2012-02-17
IDXX,2010-12-31,net_income,NetIncomeLoss,141284000,ProfitLoss,141320000,-36000,0.02547410133031418,2013-02-19,2013-02-19
IDXX,2011-12-31,net_income,NetIncomeLoss,161786000,ProfitLoss,161754000,32000,0.01977921451794346,2014-02-18,2014-02-18
IDXX,2012-12-31,net_income,NetIncomeLoss,178267000,ProfitLoss,178287000,-20000,0.011217867819863479,2015-02-17,2015-02-17
IDXX,2013-12-31,net_income,NetIncomeLoss,187800000,ProfitLoss,187794000,6000,0.003194888178913738,2016-02-17,2016-02-17
IDXX,2014-12-31,net_income,NetIncomeLoss,181906000,ProfitLoss,181951000,-45000,0.02473193332270776,2017-02-17,2017-02-17
IDXX,2015-12-31,net_income,NetIncomeLoss,192078000,ProfitLoss,192135000,-57000,0.02966664064329768,2018-02-16,2018-02-16
IDXX,2016-12-31,net_income,NetIncomeLoss,222045000,ProfitLoss,222054000,-9000,0.004053068172606663,2019-02-15,2019-02-15
IDXX,2017-12-31,net_income,NetIncomeLoss,263144000,ProfitLoss,263269000,-125000,0.047479953963436634,2020-02-14,2020-02-14
IDXX,2018-12-31,net_income,NetIncomeLoss,377031000,ProfitLoss,377047000,-16000,0.004243502799385753,2021-02-12,2021-02-12
IDXX,2019-12-31,net_income,NetIncomeLoss,427720000,ProfitLoss,427792000,-72000,0.0168306092680555,2022-02-16,2022-02-16
IDXX,2020-12-31,net_income,NetIncomeLoss,581776000,ProfitLoss,582131000,-355000,0.0609828371964386,2023-02-16,2023-02-16
IDXX,2021-12-31,net_income,NetIncomeLoss,744845000,ProfitLoss,744844000,1000,0.00013425612040088877,2024-02-22,2024-02-22
IDXX,2022-12-31,net_income,NetIncomeLoss,679089000,ProfitLoss,679089000,0,0.0,2025-02-21,2024-02-22
IDXX,2023-12-31,net_income,NetIncomeLoss,845042000,ProfitLoss,845042000,0,0.0,2026-02-20,2024-02-22
